"id","original_title","popularity","video","adult","imdb_id","backdrop_path","belongs_to_collection","budget","homepage","original_language","overview","poster_path","release_date","revenue","runtime","status","tagline","title","vote_average","vote_count"
321612,Beauty and the Beast,148.544,false,false,tt2771200,/m3tdSyl11fhgXPDSEt3aBctTqGP.jpg,,160000000,http://movies.disney.com/beauty-and-the-beast-2017,en,A live-action adaptation of Disney`s version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell.,/hKegSKIDep2ewJWPUQD7u0KqFIp.jpg,"2017-03-16",1263521126,129,Released,Be our guest.,Beauty and the Beast,,
323660,Avengers Grimm,58.942,false,false,tt4296026,/qzzAt0GakCZzbCeCJ0sFGhMIcdv.jpg,,0,null,en,"When Rumpelstiltskin destroys the Magic Mirror and escapes to the modern world, the four princesses of ""Once Upon a Time""-Cinderella, Sleeping Beauty, Snow White, and Rapunzel-are sucked through the portal too. Well-trained and endowed with magical powers, the four women must fight Rumpelstiltskin and his army of thralls before he enslaves everyone on Earth.",/1SbBKCbnULACOqWKN7eLfTu1gVm.jpg,"2015-03-17",0,90,Released,A battle of legendary proportions.,Avengers Grimm,,
293167,Kong: Skull Island,72.649,false,false,tt3731562,/nVodCGKYLpqNC8YwQAbivKlWCgZ.jpg,,185000000,http://kongskullislandmovie.com/,en,"Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.",/r2517Vz9EhDhj88qwbDVj8DCRZN.jpg,"2017-03-08",566652812,118,Released,All hail the king,Kong: Skull Island,,
302666,"10.0 Earthquake",64.3,false,false,tt3488056,/sMAv1YV6bCuy3lnzqXPdrCkIv7e.jpg,,0,null,en,"Los Angeles is about to be hit by a devastating earthquake, and time is running out to save the city from imminent danger.",/conlM8JWEaHnIPiBqTg7ciiiLLX.jpg,"2014-10-15",0,88,Released,The end is near.,"10.0 Earthquake",,
324852,Despicable Me 3,70.995,false,false,tt3469046,/ftRkFtAGuHngHnLiOxktq0aCVMF.jpg,,80000000,http://www.despicable.me,en,Gru and his wife Lucy must stop former `80s child star Balthazar Bratt from achieving world domination.,/6t3YWl7hrr88lCEFlGVqW5yV99R.jpg,"2017-06-15",1031552585,96,Released,Oh brother.,Despicable Me 3,,
324786,Hacksaw Ridge,290.157,false,false,tt2119532,/yQIBS8B9l2qXoPoPtxSXvH7CfoT.jpg,,40000000,https://www.lionsgate.com/movies/hacksaw-ridge,en,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",/fTuxNlgEm04PPFkr1xfK94Jn8BW.jpg,"2016-10-07",175302354,139,Released,One of the greatest heroes in American history never fired a bullet.,Hacksaw Ridge,,
324857,Spider-Man: Into the Spider-Verse,1077.583,false,false,tt4633694,/7d6EY00g1c39SGZOoCJ5Py9nNth.jpg,,90000000,http://www.intothespiderverse.movie,en,"Miles Morales is juggling his life between being a high school student and being a spider-man. When Wilson ""Kingpin"" Fisk uses a super collider, others from across the Spider-Verse are transported to this dimension.",/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,"2018-12-06",375540831,117,Released,More than one wears the mask.,Spider-Man: Into the Spider-Verse,,
307081,Southpaw,108.038,false,false,tt1798684,/1tXlUvfhLVjM5rZcN2783IhCkbu.jpg,,30000000,null,en,"Billy ""The Great"" Hope, the reigning junior middleweight boxing champion, has an impressive career, a loving wife and daughter, and a lavish lifestyle. However, when tragedy strikes, Billy hits rock bottom, losing his family, his house and his manager. He soon finds an unlikely savior in Tick Willis, a former fighter who trains the city`s toughest amateur boxers. With his future on the line, Hope fights to reclaim the trust of those he loves the most.",/r6QlMEQGNvM0YpbN04qhx5xdMiQ.jpg,"2015-03-24",91709827,123,Released,Believe in Hope.,Southpaw,,
317960,Viking Quest,54.212,false,false,tt4155144,/ffc8RVgAWdm3qNtJ5Eq9RKck9Ft.jpg,,0,null,en,"Erick, a young Viking warrior, joins forces with a rival clan in order to rescue a kidnapped princess from the great Midgard Serpent. It`s a perilous task with a risk far greater than merely their own lives; by rescuing the princess, they might cause Ragnarök - the end of the world.",/grma5z8uPKan8IR4DdtXm1g2BWz.jpg,"2014-10-07",0,88,Released,null,Viking Quest,,
336843,Maze Runner: The Death Cure,101.052,false,false,tt4500922,/zgcL0xaHxXVvrV1Fu1ZSKoTk0MH.jpg,,62000000,http://mazerunnermovies.com,en,"Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary Last City, a WCKD-controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get answers to the questions the Gladers have been asking since they first arrived in the maze.",/2zYfzA3TBwrMC8tfFbpiTLODde0.jpg,"2018-01-10",288175335,143,Released,The end will be WCKD,Maze Runner: The Death Cure,,
338762,Bloodshot,50.719,false,false,tt1634106,/zlqMASc3vEtdym2OvXgE7fC6onT.jpg,,42000000,https://www.bloodshot.movie/,en,"After he and his wife are murdered, marine Ray Garrison is resurrected by a team of scientists. Enhanced with nanotechnology, he becomes a superhuman, biotech killing machine—`Bloodshot`. As Ray first trains with fellow super-soldiers, he cannot recall anything from his former life. But when his memories flood back and he remembers the man that killed both him and his wife, he breaks out of the facility to get revenge, only to discover that there`s more to the conspiracy than he thought.",/8WUVHemHFH2ZIP6NWkwlHWsyrEL.jpg,"2020-03-05",33542457,110,Released,Being a superhero is in his blood,Bloodshot,,
333339,Ready Player One,105.515,false,false,tt1677720,/dbrLfmFNFEJWv8rLnjpgCKlXWSy.jpg,,175000000,http://readyplayeronemovie.com,en,"When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.",/pU1ULUq8D3iRxl1fdX2lZIzdHuI.jpg,"2018-03-28",582890172,140,Released,A better reality awaits.,Ready Player One,,
335988,Transformers: The Last Knight,105.096,false,false,tt3371366,/1n00NlOGRFZVs8coBxyZLm5l4EC.jpg,,217000000,http://www.transformersmovie.com/,en,"Autobots and Decepticons are at war, with humans on the sidelines. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth.",/s5HQf2Gb3lIO2cRcFwNL9sn1o1o.jpg,"2017-06-16",605425157,154,Released,"For one world to live, the other must die.",Transformers: The Last Knight,,
335983,Venom,349.837,false,false,tt1270797,/VuukZLgaCrho2Ar8Scl9HtV3yD.jpg,,116000000,http://www.venom.movie/site/,en,"Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect the world from a shadowy organization looking for a symbiote of their own.",/2uNW4WbgBXL25BAbXGLnLqX71Sw.jpg,"2018-09-28",855013954,112,Released,The world has enough Superheroes.,Venom,,
335984,Blade Runner 2049,82.879,false,false,tt1856101,/sAtoMqDVhNDQBc3QJL3RF6hlhGq.jpg,,150000000,http://bladerunnermovie.com/,en,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what`s left of society into chaos. K`s discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.",/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg,"2017-10-04",259239658,164,Released,The key to the future is finally unearthed.,Blade Runner 2049,,
338952,Fantastic Beasts: The Crimes of Grindelwald,87.013,false,false,tt4123430,/qrtRKRzoNkf5vemO9tJ2Y4DrHxQ.jpg,,200000000,http://www.fantasticbeasts.com,en,"Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his cause—elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.",/fMMrl8fD9gRCFJvsx0SuFwkEOop.jpg,"2018-11-14",653355901,134,Released,Fate of One. Future of All.,Fantastic Beasts: The Crimes of Grindelwald,,
335797,Sing,567.648,false,false,tt3470600,/z9ft5HYHzWcasR6SGcgeluxTznB.jpg,,75000000,http://www.singmovie.com/,en,A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.,/zZTlF2eVVUkbdmccd3bNUU9T9sD.jpg,"2016-11-23",634151679,108,Released,Auditions begin 2016.,Sing,,
339403,Baby Driver,71.38,false,false,tt3890160,/yir5430WblZSZuIMd9C6pIZerfA.jpg,,34000000,http://www.babydriver-movie.com,en,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",/rmnQ9jKW72bHu8uKlMjPIb2VLMI.jpg,"2017-06-28",226945087,113,Released,All you need is one killer track.,Baby Driver,,
339984,Miracles from Heaven,60.201,false,false,tt4257926,/yOtnFqFFzA4z2G1i8zoTt5GRxpu.jpg,,16000000,http://sites.sonypictures.com/miraclesfromheaven/site/,en,"When Christy discovers her 10-year-old daughter Anna has a rare, incurable disease, she becomes a ferocious advocate for her daughter’s healing as she searches for a solution. After Anna has a freak accident and falls three stories, a miracle unfolds in the wake of her dramatic rescue that leaves medical specialists mystified, her family restored and their community inspired.",/hz9VF1TfaM0D04pYneSXUkNeOZv.jpg,"2016-03-17",73983359,119,Released,How do we explain the impossible?,Miracles from Heaven,,
337401,Mulan,178.219,false,false,tt4566758,/zMrk2G3XsnfYKiIp1NEfdtvDyBH.jpg,,200000000,https://movies.disney.com/mulan-2020,en,"When the Emperor of China issues a decree that one man per family must serve in the Imperial Chinese Army to defend the country from Huns, Hua Mulan, the eldest daughter of an honored warrior, steps in to take the place of her ailing father. She is spirited, determined and quick on her feet. Disguised as a man by the name of Hua Jun, she is tested every step of the way and must harness her innermost strength and embrace her true potential.",/aKx1ARwG55zZ0GpRvU2WrGrCG9o.jpg,"2020-09-04",66800000,115,Released,null,Mulan,,
338953,Fantastic Beasts: The Secrets of Dumbledore,65.501,false,false,tt4123432,/wdjdHBDwmynWUrJcNzS24uegvK5.jpg,,0,https://www.fantasticbeasts.com,en,"Professor Albus Dumbledore knows the powerful Dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts Magizoologist Newt Scamander to lead an intrepid team of wizards, witches and one brave Muggle baker on a dangerous mission, where they encounter old and new beasts and clash with Grindelwald’s growing legion of followers. But with the stakes so high, how long can Dumbledore remain on the sidelines?",/8ZbybiGYe8XM4WGmGlhF0ec5R7u.jpg,"2022-04-07",0,0,Post Production,Return to the magic,Fantastic Beasts: The Secrets of Dumbledore,,
339964,Valerian and the City of a Thousand Planets,53.549,false,false,tt2239822,/5rYnygKCkmqWuMv1O5yAnzGF8gV.jpg,,177200000,null,en,"In the 28th century, Valerian and Laureline are special operatives charged with keeping order throughout the human territories. On assignment from the Minister of Defense, the two undertake a mission to Alpha, an ever-expanding metropolis where species from across the universe have converged over centuries to share knowledge, intelligence, and cultures. At the center of Alpha is a mysterious dark force which threatens the peaceful existence of the City of a Thousand Planets, and Valerian and Laureline must race to identify the menace and safeguard not just Alpha, but the future of the universe.",/jfIpMh79fGRqYJ6PwZLCntzgxlF.jpg,"2017-07-20",225874228,136,Released,A universe without boundaries needs heroes without limits.,Valerian and the City of a Thousand Planets,,
337404,Cruella,522.158,false,false,tt3228774,/kmuSGNlF9mfNHIDOEVEWPj6f3Ak.jpg,,200000000,https://movies.disney.com/cruella,en,"In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief, and together they are able to build a life for themselves on the London streets. One day, Estella’s flair for fashion catches the eye of the Baroness von Hellman, a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous, fashionable and revenge-bent Cruella.",/wToO8opxkGwKgSfJ1JK8tGvkG6U.jpg,"2021-05-26",233274812,134,Released,Hello Cruel World,Cruella,,
338967,Zombieland: Double Tap,80.593,false,false,tt1560220,/e7tMI0zVKJB2TS74TaBifIZIkCp.jpg,,42000000,https://www.zombieland.com/,en,"Columbus, Tallahassee, Wichita, and Little Rock move to the American heartland as they face off against evolved zombies, fellow survivors, and the growing pains of the snarky makeshift family.",/dtRbVsUb5O12WWO54SRpiMtHKC0.jpg,"2019-10-09",122801777,99,Released,null,Zombieland: Double Tap,,
343668,Kingsman: The Golden Circle,120.114,false,false,tt4649466,/eVHVwP71el20fofkCHo78ebQv7Q.jpg,,104000000,http://www.foxmovies.com/movies/kingsman-the-golden-circle,en,"When an attack on the Kingsman headquarters takes place and a new villain rises, Eggsy and Merlin are forced to work together with the American agency known as the Statesman to save the world.",/34xBL6BXNYFqtHO9zhcgoakS4aP.jpg,"2017-09-20",410902662,141,Released,Reports of my death have been greatly exaggerated.,Kingsman: The Golden Circle,,
346364,It,77.002,false,false,tt1396484,/tcheoA2nPATCm2vvXw2hVQoaEFD.jpg,,35000000,http://itthemovie.com/,en,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",/9E2y5Q7WlCVNEhP5GiVTjhEhx1o.jpg,"2017-09-06",701796444,135,Released,Your fears are unleashed,It,,
350640,Sexo limpio,64.873,false,false,tt4467562,null,,0,http://www.elccc.com.mx/sitio/index.php/produccion-filmica/2015-2019/2015/1321-sexo-limpio-f,es,Mariana has an obsessive cleaning habit. After starting a troubled relationship with Enrique. She must accept that sex is dirty and  impulsive.,/57zuiN6e8D82p15HsHV9JxwKxhJ.jpg,"2015-07-19",0,13,Released,null,Clean Sex,,
351286,Jurassic World: Fallen Kingdom,106.414,false,false,tt4881806,/3s9O5af2xWKWR5JzP2iJZpZeQQg.jpg,,170000000,http://www.jurassicworld.com,en,"Three years after the demise of Jurassic World, a volcanic eruption threatens the remaining dinosaurs on Isla Nublar. So, Claire Dearing recruits Owen Grady to help prevent the extinction of the dinosaurs once again.",/7dAh80ydoWvUaBE8uFYkp9WsoSC.jpg,"2018-06-06",1303459585,129,Released,The park is gone,Jurassic World: Fallen Kingdom,,
337339,The Fate of the Furious,138.74,false,false,tt4630562,/jzdnhRhG0dsuYorwvSqPqqnM1cV.jpg,,250000000,http://www.fastandfurious.com/,en,"When a mysterious woman seduces Dom into the world of crime and a betrayal of those closest to him, the crew face trials that will test them as never before.",/dImWM7GJqryWJO9LHa3XQ8DD5NH.jpg,"2017-04-12",1238764765,136,Released,Family no more.,The Fate of the Furious,,
348893,Boyka: Undisputed IV,130.35,false,false,tt3344680,/tCsYQTkQx7vknDmTw666K1XxAdx.jpg,,0,null,en,"In the fourth installment of the fighting franchise, Boyka is shooting for the big leagues when an accidental death in the ring makes him question everything he stands for. When he finds out the wife of the man he accidentally killed is in trouble, Boyka offers to fight in a series of impossible battles to free her from a life of servitude",/7QGdIJWWTkPhVjpQ0zA6z69khod.jpg,"2016-08-01",0,87,Released,Boyka is back!,Boyka: Undisputed IV,,
345887,The Equalizer 2,65.672,false,false,tt3766354,/z7noaCJ4KtmhwHw7QcNtnMMo4Qy.jpg,,62000000,http://www.equalizer.movie/site/,en,"Robert McCall, who serves an unflinching justice for the exploited and oppressed, embarks on a relentless, globe-trotting quest for vengeance when a long-time girl friend is murdered.",/cQvc9N6JiMVKqol3wcYrGshsIdZ.jpg,"2018-07-19",102084362,121,Released,There is no equal.,The Equalizer 2,,
347201,BORUTO -NARUTO THE MOVIE-,284.797,false,false,tt4618398,/fy8bBNQyKtRnznm3G3QWdu2wIC8.jpg,,0,null,ja,"The spirited Boruto Uzumaki, son of Seventh Hokage Naruto, is a skilled ninja who possesses the same brashness and passion his father once had. However, the constant absence of his father, who is busy with his Hokage duties, puts a damper on Boruto`s fire. He ends up meeting his father`s friend Sasuke, and requests to become... his apprentice!? The curtain on the story of the new generation rises!",/1k6iwC4KaPvTBt1JuaqXy3noZRY.jpg,"2015-08-07",40200000,95,Released,Forge your own path.,Boruto: Naruto the Movie,,
351694,西游记之大圣归来,92.295,false,false,tt4644382,/6CznkSoIwg2Ev7ldvUFfcyAigfo.jpg,,10000000,null,zh,"The all-powerful Monkey King once roamed freely between Heaven and Earth, but after angering the Gods, he was imprisoned within an ice cage deep within the mountains. 500 years later, monsters attack a small village and a child flees to the mountains. Unknowingly, the child releases the Monkey King from his curse. With the help and encouragement from this special child, Monkey King saves the village from the evil monsters.",/lTaRCichc1Ogg63ZMbf6bVxVypk.jpg,"2015-07-10",150000000,89,Released,null,Monkey King: Hero Is Back,,
346910,The Predator,71.76,false,false,tt3829266,/f4E0ocYeToEuXvczZv6QArrMDJ.jpg,,88000000,https://www.foxmovies.com/movies/the-predator,en,"When a young child accidentally triggers extraterrestrial hunters to return to Earth, a ragtag crew of ex-soldiers and scientists join forces to prevent the end of the human race.",/wMq9kQXTeQCHUZOG4fAe5cAxyUA.jpg,"2018-09-05",160542134,107,Released,The hunt has evolved.,The Predator,,
353486,Jumanji: Welcome to the Jungle,66.442,false,false,tt2283362,/zJDMuXQDraHjtF53wikmyBQIcYe.jpg,,90000000,https://www.sonypictures.com/movies/jumanjiwelcometothejungle,en,"The tables are turned as four teenagers are sucked into Jumanji`s world - pitted against rhinos, black mambas and an endless variety of jungle traps and puzzles. To survive, they`ll play as characters from the game.",/pSgXKPU5h6U89ipF7HBYajvYt7j.jpg,"2017-12-09",962102237,119,Released,The game has evolved.,Jumanji: Welcome to the Jungle,,
359983,The Lion Guard: Return of the Roar,69.247,false,false,tt4938602,/poRKW1DNzNXfZQPPSGDVaRcwN7a.jpg,,0,null,en,"Set in the African savannah, the film follows Kion as he assembles the members of the `Lion Guard`. Throughout the film, the diverse team of young animals will learn how to utilize each of their unique abilities to solve problems and accomplish tasks to maintain balance within the Circle of Life, while also introducing viewers to the vast array of animals that populate the prodigious African landscape.",/duqg6CiSik02nSXjiQHo8TcwY4b.jpg,"2015-11-22",0,44,Released,A new hero finds his roar!,The Lion Guard: Return of the Roar,,
405774,Bird Box,55.166,false,false,tt2737304,/pDKFL1zcHzEpmz4MJA5JJnRbJeD.jpg,,19800000,https://www.netflix.com/title/80196789,en,"Five years after an ominous unseen presence drives most of society to suicide, a survivor and her two children make a desperate bid to reach safety.",/rGfGfgL2pEPCfhIvqHXieXFn7gp.jpg,"2018-12-13",0,124,Released,Never lose sight of survival,Bird Box,,
350499,ポケモン・ザ・ムービーXY 光輪の超魔神 フーパ,55.589,false,false,tt4503906,/p0oItHbOAH6W00Zt8hnl4esJFet.jpg,,150000000,http://www.pokemon.co.jp/anime/movie/2015/,ja,"Ash, Pikachu, and their friends come to a desert city by the sea. Here they meet the Mythical Pokémon Hoopa, which has the ability to summon things—including people and Pokémon—through its magic rings. After a scary incident, they learn of a story about a brave hero who stopped the rampage of a terrifying Pokémon long ago. Now, the threat that has been bottled up for years is in danger of breaking loose again.",/ujLIgISIV6Fv6j509SZp2Tmq2ZJ.jpg,"2015-07-18",0,73,Released,A Power Unbound. A Battle of Legends.,Pokémon the Movie: Hoopa and the Clash of Ages,,
347548,Containment,59.464,false,false,tt3561236,/xVV8JrQKuHVjBS4CfwIMNktf70G.jpg,,0,http://www.containment-film.com/,en,Neighbors in a block wake one morning to find they have been sealed inside their apartments. Can they work together to find out why? Or will they destroy each other in their fight to escape?,/jMyudM6LM9VfIsR8ZRghlSpAdfv.jpg,"2015-07-09",0,77,Released,No water. No power. No explanation. No escape.,Containment,,
354912,Coco,220.958,false,false,tt2380307,/askg3SMvhqEl4OL52YuvdtY40Yb.jpg,,175000000,https://www.pixar.com/feature-films/coco,en,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel`s family history.",/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,"2017-10-27",800526015,105,Released,The celebration of a lifetime,Coco,,
346672,Underworld: Blood Wars,59.856,false,false,tt3717252,/k9bPnQX2dL2m7fRnPmNQxYsrHub.jpg,,35000000,https://www.sonypictures.com/movies/underworldbloodwars,en,"Vampire death dealer Selene fends off brutal attacks from both the Lycan clan and the Vampire faction that betrayed her. With her only allies, David and his father Thomas, she must stop the eternal war between Lycans and Vampires, even if it means she has to make the ultimate sacrifice.",/sDupSRbqxJhSrjKQI33w7Fd8Owz.jpg,"2016-11-24",81093313,91,Released,Protect the Bloodline,Underworld: Blood Wars,,
353081,Mission: Impossible - Fallout,53.254,false,false,tt4912910,/aw4FOsWr2FY373nKSxbpNi3fz4F.jpg,,178000000,https://www.missionimpossible.com/,en,"When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.",/AkJQpZp9WoNdj7pLYSj1L0RcMMN.jpg,"2018-07-13",791017452,147,Released,Some Missions Are Not A Choice,Mission: Impossible - Fallout,,
366170,遊☆戯☆王 THE DARK SIDE OF DIMENSIONS,113.099,false,false,tt4273562,/sDnsobefVmEd7Eh8IoV79bvNcc7.jpg,,0,http://www.yugioh20th.com/,ja,Yugi and Kaiba have a special duel that transcends dimensions.,/nFQkn1KE0Is3FUW0yPPgdVvCnlo.jpg,"2016-04-23",1015339,120,Released,Back to The Stage of Battle,Yu-Gi-Oh!: The Dark Side of Dimensions,,
359724,Ford v Ferrari,65.438,false,false,tt1950186,/gX3w0Nniv2XNYZepdKMx4fBvouK.jpg,,97600000,https://www.foxmovies.com/movies/ford-v-ferrari,en,"American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.",/dR1Ju50iudrOh3YgfwkAU1g2HZe.jpg,"2019-11-13",225508210,153,Released,They took the American dream for a ride,Ford v Ferrari,,
363088,Ant-Man and the Wasp,107.048,false,false,tt5095030,/6P3c80EOm7BodndGBUAJHHsHKrp.jpg,,140000000,https://www.marvel.com/movies/ant-man-and-the-wasp,en,"Just when his time under house arrest is about to end, Scott Lang once again puts his freedom at risk to help Hope van Dyne and Dr. Hank Pym dive into the quantum realm and try to accomplish, against time and any chance of success, a very dangerous rescue mission.",/eivQmS3wqzqnQWILHLc4FsEfcXP.jpg,"2018-07-04",622674139,119,Released,Real heroes. Not actual size.,Ant-Man and the Wasp,,
364111,心が叫びたがってるんだ。,54.057,false,false,tt4489416,/kfGUVDM03SGHIV1e3oS7R68j8Ek.jpg,,0,http://anthemoftheheart.com/,ja,"A young girl had her voice magically taken away so that she would never hurt people with it, but her outlook changes when she encounters music and friendship. Will Naruse be able to convey the anthem of her heart?",/7bJHM6t6j3YLjDNTwe4hyghKqSr.jpg,"2015-09-19",8852989,119,Released,"Beautiful Word, Beautiful World",The Anthem of the Heart,,
378064,映画 聲の形,152.333,false,false,tt5323662,/q5HZvtyqG8Vz39Ee9uTQbLeEml.jpg,,0,http://asilentvoice.com.au/,ja,"Shouya Ishida starts bullying the new girl in class, Shouko Nishimiya, because she is deaf. But as the teasing continues, the rest of the class starts to turn on Shouya for his lack of compassion. When they leave elementary school, Shouko and Shouya do not speak to each other again... until an older, wiser Shouya, tormented by his past behaviour, decides he must see Shouko once more. He wants to atone for his sins, but is it already too late...?",/tuFaWiqX0TXoWu7DGNcmX3UW7sT.jpg,"2016-09-17",30156463,130,Released,Sometimes the answer is as simple as learning to listen.,A Silent Voice: The Movie,,
364689,Ferdinand,77.483,false,false,tt3411444,/sTOhZruocNubL0HxjvdouwCEL9I.jpg,,111000000,https://www.foxmovies.com/movies/ferdinand,en,"Ferdinand, a little bull, prefers sitting quietly under a cork tree just smelling the flowers versus jumping around, snorting, and butting heads with other bulls. As Ferdinand grows big and strong, his temperament remains mellow, but one day five men come to choose the ""biggest, fastest, roughest bull"" for the bullfights in Madrid and Ferdinand is mistakenly chosen.  Based on the classic 1936 children`s book by Munro Leaf.",/rMm94JsRfcOPiPVsTRcBiiVBOhz.jpg,"2017-12-09",295038508,108,Released,Built To Fight. Born To Love,Ferdinand,,
370172,No Time to Die,1056.934,false,false,tt2382320,/r2GAjd4rNOHJh6i6Y0FntmYuPQW.jpg,,242000000,https://www.007.com/no-time-to-die/,en,"Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",/iUgygt3fscRoKWCV1d0C7FbM9TP.jpg,"2021-09-29",771000000,163,Released,The mission that changes everything begins…,No Time to Die,,
379088,劇場版「進撃の巨人」前編〜紅蓮の弓矢〜,58.787,true,false,tt3646944,/1tmIKXWWDAvMJbbo66HrpZtHCb6.jpg,,0,http://shingeki.tv/movie_guren/,ja,"When man-eating Titans first appeared 100 years ago, humans found safety behind massive walls that stopped the giants in their tracks. But the safety they have had for so long is threatened when a colossal Titan smashes through the barriers, causing a flood of the giants into what had been the humans` safe zone.",/k4E04qJvSTQYUPOpYp5YYvdrdcc.jpg,"2013-04-07",0,118,Released,null,Attack on Titan: Crimson Bow and Arrow,,
412117,The Secret Life of Pets 2,100.829,false,false,tt5113040,/UxGdlGzCx5R5FdY8BDM0FQkyKi.jpg,,80000000,http://www.thesecretlifeofpets.com,en,"Max the terrier must cope with some major life changes when his owner gets married and has a baby. When the family takes a trip to the countryside, nervous Max has numerous run-ins with canine-intolerant cows, hostile foxes and a scary turkey. Luckily for Max, he soon catches a break when he meets Rooster, a gruff farm dog who tries to cure the lovable pooch of his neuroses.",/q3mKnSkzp1doIsCye6ap4KIUAbu.jpg,"2019-05-24",155152550,86,Released,They still have their secrets.,The Secret Life of Pets 2,,
425909,Ghostbusters: Afterlife,515.465,false,false,tt4513678,/EnDlndEvw6Ptpp8HIwmRcSSNKQ.jpg,,75000000,https://ghostbusters.com/,en,"When a single mom and her two kids arrive in a small town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.",/aQzuB0ieTDgxO2vGI6nDQvH1zxY.jpg,"2021-11-11",184000000,124,Released,Discover the past. Protect the future.,Ghostbusters: Afterlife,,
420818,The Lion King,122.641,false,false,tt6105098,/1TUg5pO1VZ4B0Q1amk3OlXvlpXV.jpg,,260000000,https://movies.disney.com/the-lion-king-2019,en,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub`s arrival. Scar, Mufasa`s brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba`s exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.",/dzBtMocZuJbjLOXvrl4zGYigDzh.jpg,"2019-07-12",1667635327,118,Released,The King has Returned.,The Lion King,,
